iter	Passed	Remaining
1674	11964	488036
1675	11971	488042
1676	11978	488031
1677	11986	488033
1678	11992	488003
1679	11999	487984
1680	12006	487973
1681	12013	487958
1682	12020	487961
1683	12027	487937
1684	12034	487917
1685	12041	487898
1686	12048	487873
1687	12054	487853
1688	12061	487827
1689	12068	487823
1690	12075	487811
1691	12083	487829
1692	12091	487840
1693	12098	487830
1694	12105	487813
1695	12112	487817
1696	12120	487821
1697	12127	487811
1698	12133	487782
1699	12140	487775
1700	12147	487769
1701	12154	487732
1702	12161	487706
1703	12167	487676
1704	12174	487641
1705	12180	487623
1706	12187	487596
1707	12194	487561
1708	12200	487545
1709	12208	487551
1710	12215	487528
1711	12222	487539
1712	12229	487528
1713	12236	487499
1714	12242	487464
1715	12249	487425
1716	12256	487409
1717	12262	487391
1718	12270	487381
1719	12276	487361
1720	12283	487354
1721	12290	487333
1722	12297	487313
1723	12304	487311
1724	12311	487289
1725	12318	487263
1726	12324	487235
1727	12331	487222
1728	12338	487198
1729	12345	487186
1730	12352	487165
1731	12358	487131
1732	12365	487124
1733	12372	487112
1734	12379	487091
1735	12386	487072
1736	12393	487060
1737	12400	487056
1738	12407	487026
1739	12414	487027
1740	12421	487021
1741	12428	487000
1742	12435	486976
1743	12441	486949
1744	12448	486931
1745	12456	486927
1746	12462	486903
1747	12469	486868
1748	12476	486853
1749	12482	486830
1750	12489	486808
1751	12496	486810
1752	12503	486787
1753	12510	486755
1754	12517	486737
1755	12524	486725
1756	12530	486706
1757	12537	486677
1758	12544	486656
1759	12551	486647
1760	12558	486639
1761	12565	486615
1762	12571	486580
1763	12578	486574
1764	12585	486545
1765	12592	486546
1766	12599	486527
1767	12606	486509
1768	12613	486493
1769	12619	486463
1770	12626	486428
1771	12632	486409
1772	12639	486395
1773	12646	486375
1774	12653	486366
1775	12660	486342
1776	12667	486324
1777	12674	486314
1778	12681	486298
1779	12688	486280
1780	12695	486267
1781	12702	486255
1782	12709	486276
1783	12716	486251
1784	12723	486225
1785	12729	486202
1786	12736	486190
1787	12743	486162
1788	12750	486132
1789	12756	486107
1790	12763	486102
1791	12771	486110
1792	12778	486085
1793	12785	486093
1794	12792	486071
1795	12799	486053
1796	12805	486034
1797	12813	486025
1798	12820	486016
1799	12827	486020
1800	12834	486010
1801	12841	485977
1802	12848	485993
1803	12855	485961
1804	12861	485929
1805	12868	485905
1806	12875	485895
1807	12883	485913
1808	12890	485911
1809	12897	485896
1810	12904	485890
1811	12911	485886
1812	12918	485853
1813	12925	485848
1814	12932	485827
1815	12939	485822
1816	12945	485785
1817	12952	485782
1818	12959	485756
1819	12966	485735
1820	12973	485736
1821	12981	485741
1822	12987	485722
1823	12994	485688
1824	13001	485684
1825	13008	485687
1826	13015	485667
1827	13022	485654
1828	13029	485643
1829	13036	485625
1830	13043	485602
1831	13049	485568
1832	13055	485530
1833	13062	485509
1834	13070	485518
1835	13077	485503
1836	13083	485486
1837	13091	485488
1838	13098	485478
1839	13105	485456
1840	13111	485427
1841	13119	485431
1842	13125	485418
1843	13133	485415
1844	13140	485402
1845	13147	485397
1846	13155	485410
1847	13161	485378
1848	13168	485384
1849	13175	485360
1850	13182	485345
1851	13189	485340
1852	13196	485318
1853	13203	485328
1854	13211	485327
1855	13217	485305
1856	13224	485293
1857	13232	485291
1858	13238	485270
1859	13245	485241
1860	13252	485238
1861	13259	485225
1862	13266	485223
1863	13274	485213
1864	13280	485201
1865	13288	485194
1866	13295	485201
1867	13302	485177
1868	13309	485176
1869	13316	485162
1870	13323	485168
1871	13331	485167
1872	13338	485170
1873	13345	485153
1874	13353	485167
1875	13360	485169
1876	13367	485166
1877	13374	485151
1878	13382	485157
1879	13389	485139
1880	13396	485135
1881	13402	485110
1882	13410	485118
1883	13417	485107
1884	13425	485117
1885	13432	485119
1886	13439	485115
1887	13446	485096
1888	13453	485081
1889	13460	485084
1890	13468	485084
1891	13474	485061
1892	13481	485059
1893	13489	485064
1894	13496	485068
1895	13503	485060
1896	13511	485077
1897	13519	485098
1898	13527	485109
1899	13534	485091
1900	13541	485092
1901	13548	485091
1902	13555	485065
1903	13562	485050
1904	13568	485020
1905	13575	485014
1906	13583	485017
1907	13591	485032
1908	13598	485039
1909	13605	485028
1910	13612	485018
1911	13619	484996
1912	13626	484980
1913	13632	484959
1914	13639	484936
1915	13646	484910
1916	13653	484892
1917	13659	484878
1918	13667	484881
1919	13674	484873
1920	13682	484890
1921	13689	484876
1922	13696	484871
1923	13703	484870
1924	13710	484849
1925	13717	484835
1926	13725	484855
1927	13732	484840
1928	13738	484809
1929	13745	484799
1930	13753	484826
1931	13761	484829
1932	13768	484845
1933	13775	484835
1934	13784	484868
1935	13791	484860
1936	13798	484846
1937	13804	484826
1938	13811	484811
1939	13818	484800
1940	13825	484782
1941	13832	484776
1942	13839	484769
1943	13847	484782
1944	13855	484784
1945	13862	484777
1946	13868	484752
1947	13875	484733
1948	13883	484752
1949	13890	484747
1950	13897	484729
1951	13904	484726
1952	13911	484708
1953	13919	484714
1954	13926	484715
1955	13933	484722
1956	13941	484725
1957	13948	484710
1958	13955	484705
1959	13962	484691
1960	13968	484666
1961	13976	484662
1962	13983	484677
1963	13991	484684
1964	13998	484676
1965	14005	484657
1966	14012	484638
1967	14018	484620
1968	14025	484592
1969	14032	484572
1970	14038	484539
1971	14045	484525
1972	14052	484499
1973	14059	484507
1974	14066	484497
1975	14073	484491
1976	14081	484491
1977	14087	484476
1978	14095	484470
1979	14102	484457
1980	14108	484426
1981	14114	484394
1982	14121	484357
1983	14128	484355
1984	14135	484336
1985	14142	484323
1986	14149	484328
1987	14156	484303
1988	14163	484300
1989	14170	484296
1990	14177	484285
1991	14184	484270
1992	14191	484261
1993	14198	484251
1994	14205	484241
1995	14213	484246
1996	14219	484225
1997	14227	484218
1998	14234	484209
1999	14241	484201
2000	14248	484202
2001	14255	484176
2002	14261	484146
2003	14268	484138
2004	14275	484106
2005	14282	484109
2006	14289	484094
2007	14296	484089
2008	14303	484088
2009	14310	484068
2010	14317	484037
2011	14324	484041
2012	14331	484019
2013	14338	484018
2014	14345	484017
2015	14352	484012
2016	14359	483984
2017	14366	483978
2018	14373	483973
2019	14380	483959
2020	14387	483940
2021	14394	483914
2022	14401	483905
2023	14407	483874
2024	14415	483884
2025	14422	483884
2026	14429	483860
2027	14436	483852
2028	14442	483825
2029	14449	483813
2030	14456	483805
2031	14463	483777
2032	14470	483776
2033	14479	483839
2034	14487	483865
2035	14495	483867
2036	14502	483851
2037	14508	483821
2038	14515	483817
2039	14523	483816
2040	14529	483800
2041	14537	483795
2042	14543	483774
2043	14550	483769
2044	14557	483741
2045	14564	483740
2046	14571	483719
2047	14578	483707
2048	14585	483702
2049	14592	483685
2050	14599	483691
2051	14607	483691
2052	14613	483660
2053	14621	483675
2054	14628	483677
2055	14635	483656
2056	14642	483642
2057	14648	483614
2058	14656	483607
2059	14663	483613
2060	14671	483623
2061	14678	483621
2062	14685	483597
2063	14692	483598
2064	14699	483592
2065	14706	483569
2066	14713	483559
2067	14720	483562
2068	14726	483526
2069	14734	483519
2070	14740	483488
2071	14747	483482
2072	14754	483467
2073	14761	483457
2074	14768	483454
2075	14775	483432
2076	14782	483429
2077	14789	483413
2078	14796	483412
2079	14803	483380
2080	14809	483359
2081	14816	483348
2082	14824	483350
2083	14830	483327
2084	14837	483317
2085	14845	483313
2086	14852	483306
2087	14859	483315
2088	14866	483284
2089	14874	483303
2090	14881	483299
2091	14888	483281
2092	14895	483280
2093	14903	483287
2094	14909	483272
2095	14917	483273
2096	14924	483276
2097	14932	483280
2098	14938	483252
2099	14946	483264
2100	14953	483255
2101	14960	483249
2102	14967	483228
2103	14974	483220
2104	14981	483225
2105	14989	483232
2106	14996	483219
2107	15003	483203
2108	15010	483216
2109	15018	483237
2110	15026	483258
2111	15033	483230
2112	15039	483205
2113	15047	483214
2114	15054	483187
2115	15060	483167
2116	15067	483142
2117	15074	483143
2118	15081	483120
2119	15087	483093
2120	15094	483065
2121	15101	483050
2122	15108	483049
2123	15115	483040
2124	15122	483025
2125	15129	483033
2126	15136	483023
2127	15144	483021
2128	15151	483029
2129	15158	483006
2130	15166	483016
2131	15173	483004
2132	15179	482979
2133	15186	482967
2134	15194	482972
2135	15201	482968
2136	15208	482954
2137	15215	482942
2138	15221	482921
2139	15229	482921
2140	15235	482902
2141	15242	482886
2142	15250	482885
2143	15257	482877
2144	15264	482867
2145	15270	482846
2146	15277	482831
2147	15285	482838
2148	15291	482815
2149	15298	482797
2150	15306	482804
2151	15313	482808
2152	15320	482792
2153	15327	482766
2154	15333	482742
2155	15340	482717
2156	15347	482710
2157	15354	482703
2158	15361	482693
2159	15368	482684
2160	15375	482674
2161	15382	482671
2162	15389	482649
2163	15395	482624
2164	15403	482615
2165	15410	482608
2166	15417	482607
2167	15425	482624
2168	15432	482621
2169	15439	482617
2170	15446	482613
2171	15454	482604
2172	15461	482602
2173	15468	482588
2174	15475	482592
2175	15483	482591
2176	15490	482588
2177	15496	482567
2178	15503	482554
2179	15510	482542
2180	15517	482524
2181	15524	482516
2182	15531	482514
2183	15538	482496
2184	15545	482490
2185	15552	482473
2186	15559	482450
2187	15565	482431
2188	15572	482415
2189	15579	482409
2190	15587	482405
2191	15593	482379
2192	15600	482353
2193	15607	482345
2194	15614	482351
2195	15622	482349
2196	15629	482337
2197	15636	482326
2198	15643	482328
2199	15650	482314
2200	15657	482299
2201	15663	482281
2202	15671	482277
2203	15678	482275
2204	15685	482275
2205	15692	482271
2206	15701	482292
2207	15708	482290
2208	15715	482277
2209	15722	482267
2210	15729	482262
2211	15736	482264
2212	15743	482257
2213	15750	482242
2214	15757	482234
2215	15764	482221
2216	15771	482190
2217	15777	482164
2218	15784	482156
2219	15792	482161
2220	15799	482149
2221	15805	482124
2222	15812	482100
2223	15819	482094
2224	15827	482108
2225	15834	482107
2226	15841	482094
2227	15848	482085
2228	15855	482086
2229	15862	482069
2230	15869	482055
2231	15876	482051
2232	15883	482039
2233	15891	482038
2234	15897	482021
2235	15904	482004
2236	15911	482000
2237	15918	481971
2238	15925	481977
2239	15932	481964
2240	15939	481947
2241	15946	481935
2242	15953	481927
2243	15960	481917
2244	15967	481904
2245	15974	481897
2246	15981	481870
2247	15988	481867
2248	15994	481843
2249	16001	481826
2250	16009	481835
2251	16016	481846
2252	16024	481859
2253	16032	481859
2254	16039	481859
2255	16046	481856
2256	16054	481858
2257	16061	481870
2258	16069	481872
2259	16077	481884
2260	16084	481882
2261	16091	481875
2262	16098	481876
2263	16106	481883
2264	16113	481871
2265	16120	481862
2266	16127	481857
2267	16134	481853
2268	16141	481845
2269	16148	481829
2270	16156	481830
2271	16163	481836
2272	16170	481831
2273	16178	481826
2274	16184	481800
2275	16191	481789
2276	16197	481760
2277	16204	481740
2278	16211	481723
2279	16218	481708
2280	16224	481691
2281	16231	481677
2282	16238	481658
2283	16245	481645
2284	16252	481634
2285	16259	481617
2286	16266	481603
2287	16272	481581
2288	16279	481566
2289	16286	481547
2290	16293	481543
2291	16300	481534
2292	16307	481519
2293	16313	481493
2294	16320	481472
2295	16327	481455
2296	16333	481434
2297	16340	481418
2298	16348	481419
2299	16354	481402
2300	16361	481386
2301	16368	481373
2302	16375	481367
2303	16383	481378
2304	16391	481387
2305	16398	481388
2306	16406	481420
2307	16415	481452
2308	16423	481473
2309	16431	481489
2310	16438	481495
2311	16447	481516
2312	16455	481546
2313	16463	481560
2314	16471	481579
2315	16479	481603
2316	16487	481610
2317	16494	481626
2318	16502	481646
2319	16510	481654
2320	16518	481675
2321	16526	481678
2322	16533	481686
2323	16542	481717
2324	16549	481714
2325	16556	481703
2326	16563	481697
2327	16570	481692
2328	16577	481686
2329	16585	481682
2330	16592	481673
2331	16599	481676
2332	16606	481663
2333	16613	481649
2334	16620	481636
2335	16628	481644
2336	16634	481627
2337	16642	481640
2338	16650	481642
2339	16657	481632
2340	16664	481628
2341	16671	481617
2342	16677	481595
2343	16684	481568
2344	16690	481541
2345	16698	481544
2346	16705	481532
2347	16712	481523
2348	16719	481510
2349	16725	481487
2350	16732	481472
2351	16739	481456
2352	16746	481440
2353	16753	481432
2354	16760	481419
2355	16766	481400
2356	16773	481392
2357	16780	481374
2358	16787	481348
2359	16794	481338
2360	16801	481328
2361	16808	481334
2362	16815	481323
2363	16822	481308
2364	16829	481307
2365	16837	481301
2366	16843	481281
2367	16850	481272
2368	16858	481287
2369	16866	481289
2370	16872	481265
2371	16879	481264
2372	16886	481252
2373	16893	481240
2374	16900	481216
2375	16907	481219
2376	16915	481220
2377	16922	481226
2378	16929	481206
2379	16936	481198
2380	16944	481215
2381	16951	481194
2382	16957	481177
2383	16964	481151
2384	16971	481134
2385	16977	481118
2386	16984	481107
2387	16991	481085
2388	16998	481063
2389	17005	481054
2390	17011	481035
2391	17019	481030
2392	17026	481022
2393	17032	480995
2394	17039	480987
2395	17046	480972
2396	17053	480962
2397	17061	480969
2398	17068	480983
2399	17075	480963
2400	17082	480940
2401	17088	480921
2402	17095	480897
2403	17101	480875
2404	17108	480850
2405	17115	480839
2406	17122	480832
2407	17129	480832
2408	17136	480818
2409	17143	480808
2410	17150	480785
2411	17157	480770
2412	17164	480757
2413	17170	480739
2414	17177	480724
2415	17184	480706
2416	17191	480687
2417	17198	480696
2418	17205	480676
2419	17212	480670
2420	17219	480650
2421	17225	480628
2422	17233	480632
2423	17239	480607
2424	17246	480592
2425	17253	480578
2426	17260	480564
2427	17267	480552
2428	17274	480536
2429	17280	480510
2430	17287	480497
2431	17294	480485
2432	17300	480459
2433	17307	480429
2434	17314	480434
2435	17321	480409
2436	17327	480385
2437	17334	480370
2438	17341	480354
2439	17348	480357
2440	17355	480346
2441	17361	480320
2442	17368	480307
2443	17375	480284
2444	17382	480286
2445	17389	480269
2446	17396	480251
2447	17403	480236
2448	17409	480216
2449	17416	480202
2450	17423	480181
2451	17430	480168
2452	17437	480157
2453	17444	480148
2454	17451	480139
2455	17458	480127
2456	17464	480106
2457	17472	480103
2458	17478	480090
2459	17486	480086
2460	17493	480079
2461	17500	480065
2462	17507	480068
2463	17514	480065
2464	17521	480054
2465	17528	480035
2466	17535	480039
2467	17542	480018
2468	17549	480003
2469	17556	479988
2470	17562	479969
2471	17570	479982
2472	17577	479977
2473	17584	479954
2474	17591	479955
2475	17598	479932
2476	17604	479907
2477	17612	479912
2478	17618	479889
2479	17625	479874
2480	17632	479860
2481	17639	479843
2482	17646	479827
2483	17652	479813
2484	17660	479814
2485	17667	479798
2486	17674	479792
2487	17681	479794
2488	17688	479784
2489	17695	479762
2490	17702	479762
2491	17709	479739
2492	17715	479713
2493	17722	479703
2494	17729	479694
2495	17736	479676
2496	17743	479670
2497	17750	479651
2498	17757	479638
2499	17764	479630
2500	17771	479627
2501	17777	479602
2502	17785	479599
2503	17792	479593
2504	17798	479574
2505	17805	479555
2506	17812	479537
2507	17818	479519
2508	17826	479518
2509	17832	479500
2510	17839	479491
2511	17846	479466
2512	17853	479448
2513	17860	479444
2514	17867	479442
2515	17874	479436
2516	17881	479412
2517	17888	479404
2518	17894	479379
2519	17901	479365
2520	17908	479348
2521	17915	479341
2522	17922	479322
2523	17928	479308
2524	17935	479293
2525	17943	479306
2526	17950	479297
2527	17957	479287
2528	17964	479276
2529	17971	479269
2530	17979	479274
2531	17986	479283
2532	17996	479347
2533	18004	479358
2534	18011	479355
2535	18018	479337
2536	18024	479311
2537	18031	479297
2538	18038	479279
2539	18045	479267
2540	18052	479258
2541	18059	479241
2542	18065	479227
2543	18072	479211
2544	18079	479198
2545	18086	479176
2546	18093	479180
2547	18101	479199
2548	18109	479206
2549	18117	479213
2550	18124	479207
2551	18131	479200
2552	18137	479179
2553	18144	479163
2554	18151	479148
2555	18158	479133
2556	18165	479118
2557	18171	479101
2558	18178	479078
2559	18185	479062
2560	18192	479054
2561	18199	479046
2562	18205	479020
2563	18212	479019
2564	18219	479001
2565	18226	478988
2566	18232	478962
2567	18239	478941
2568	18246	478936
2569	18253	478916
2570	18260	478905
2571	18267	478905
2572	18274	478881
2573	18280	478867
2574	18287	478842
2575	18294	478840
2576	18302	478842
2577	18309	478832
2578	18315	478818
2579	18322	478791
2580	18329	478777
2581	18335	478763
2582	18343	478760
2583	18349	478746
2584	18356	478724
2585	18364	478735
2586	18372	478751
2587	18380	478769
2588	18388	478777
2589	18395	478769
2590	18402	478770
2591	18410	478799
2592	18419	478821
2593	18427	478832
2594	18434	478839
2595	18443	478872
2596	18451	478883
2597	18459	478899
2598	18467	478922
2599	18474	478914
2600	18481	478917
2601	18489	478917
2602	18496	478912
2603	18503	478905
2604	18510	478899
2605	18517	478891
2606	18525	478887
2607	18532	478891
2608	18539	478868
2609	18546	478876
2610	18553	478868
2611	18560	478851
2612	18567	478841
2613	18575	478851
2614	18582	478840
2615	18589	478823
2616	18596	478826
2617	18603	478809
2618	18610	478803
2619	18617	478789
2620	18624	478779
2621	18631	478766
2622	18638	478763
2623	18645	478746
2624	18652	478741
2625	18660	478751
2626	18666	478739
2627	18673	478730
2628	18681	478729
2629	18688	478719
2630	18695	478709
2631	18702	478697
2632	18709	478697
2633	18717	478702
2634	18724	478691
2635	18731	478685
2636	18738	478672
2637	18745	478671
2638	18752	478654
2639	18759	478649
2640	18766	478634
2641	18773	478620
2642	18780	478625
2643	18787	478623
2644	18794	478613
2645	18801	478598
2646	18808	478592
